,date,open,close,polarity,subjectivity,neg,neu,pos,compound,change,direction
17,2022-05-09,278.817,262.37,0.09972647334245789,0.2723736369531477,0.03541437308868502,0.8863180428134557,0.07827064220183486,0.13404449541284402,-16.447000000000003,down
18,2022-05-10,273.103,266.68,0.20775432218955267,0.31000623568186414,0.0286927374301676,0.8875963687150838,0.08371368715083799,0.215686312849162,-6.423000000000002,down
19,2022-05-11,265.0,244.667,0.0990563563747746,0.2735363609170998,0.03432855093256815,0.8912152080344333,0.07445767575322812,0.13755882352941176,-20.333,down
20,2022-05-12,233.667,242.667,0.08235394969215427,0.2548310952173165,0.03958455114822547,0.8770521920668058,0.08335699373695198,0.13992901878914404,9.0,up
21,2022-05-13,257.827,256.53,0.14448520291350833,0.3439879473456056,0.043349162011173184,0.8785265363128492,0.07812290502793295,0.11956117318435755,-1.2970000000000255,down
22,2022-05-16,255.72,241.457,0.09481403248537665,0.31026063796835585,0.03545051698670606,0.8740251107828656,0.09051403249630724,0.1773615952732644,-14.263000000000005,down
23,2022-05-17,249.12,253.87,0.13827996306007512,0.31479431708303257,0.03268207282913165,0.8591260504201681,0.10819887955182074,0.22989901960784312,4.75,up
24,2022-05-18,248.173,236.603,0.0929028324445573,0.30669677202323853,0.042520949720670394,0.8800614525139665,0.07743715083798883,0.1303627094972067,-11.569999999999993,down
25,2022-05-19,235.667,236.473,0.0715205442921995,0.29235873857312394,0.06562622036262204,0.8657112970711297,0.06865411436541144,-0.015325383542538358,0.8060000000000116,up
26,2022-05-20,237.997,221.3,0.06257137625590838,0.30075046297200625,0.052087988826815645,0.8697067039106146,0.07820251396648045,0.043769692737430164,-16.697000000000003,down
27,2022-05-23,218.34,224.967,0.13566468361299586,0.3401009581266262,0.06379746835443038,0.8427229254571027,0.09344585091420535,0.11412334739803094,6.6270000000000095,up
28,2022-05-24,217.843,209.387,0.10032543046877439,0.27980933638355754,0.03768292682926829,0.8762123385939742,0.08611190817790532,0.14802840746054519,-8.455999999999989,down
29,2022-05-25,207.95,219.6,0.07577005191896191,0.2183453332595637,0.032082981715893105,0.9014331926863572,0.06647257383966244,0.09678579465541491,11.650000000000006,up
30,2022-05-26,220.473,235.91,-0.06450572827736192,0.4546487162084651,0.08136974789915966,0.8349551820728291,0.08343137254901961,-0.0782952380952381,15.436999999999983,up
31,2022-05-27,241.083,253.21,-0.16158867002023428,0.5544288623000215,0.11644553072625698,0.7936187150837989,0.08951815642458101,-0.22856969273743016,12.12700000000001,up
32,2022-05-31,257.947,252.753,0.15706722389243244,0.44541747907597756,0.033297810218978104,0.8103649635036496,0.15626131386861314,0.37237737226277373,-5.194000000000017,down
33,2022-06-01,251.72,246.79,0.24056470602106902,0.5063681415619872,0.028609179415855356,0.8108915159944367,0.16049930458970793,0.42148191933240614,-4.930000000000007,down
34,2022-06-02,244.157,258.333,0.08584563969092067,0.3152843845635633,0.04194812680115274,0.8846383285302594,0.07343659942363114,0.11039755043227666,14.176000000000016,up
35,2022-06-03,243.225,234.517,0.06492284594944539,0.28367105046347046,0.04890542420027816,0.8680152990264255,0.08304867872044507,0.10137872044506259,-8.707999999999998,down
36,2022-06-06,244.353,238.28,0.06038843038417869,0.3038595999968049,0.04758403361344538,0.8619453781512605,0.09049719887955181,0.12662002801120448,-6.0730000000000075,down
37,2022-06-07,234.0,238.887,0.08635558943857263,0.30355338797653225,0.04385434173669468,0.868750700280112,0.0873921568627451,0.12534005602240897,4.8870000000000005,up
38,2022-06-08,240.087,241.867,0.14497917432790758,0.31920070327503264,0.036104321907600594,0.8644292101341282,0.09948435171385991,0.19113695976154993,1.7800000000000011,up
39,2022-06-09,249.34,239.707,0.09179840765637816,0.2912416916793672,0.033877808988764045,0.8769817415730337,0.08915308988764044,0.19282120786516854,-9.63300000000001,down
40,2022-06-10,235.157,232.23,0.07324597968374413,0.22185251324708308,0.021031029619181945,0.9086755994358251,0.07028208744710861,0.11722609308885754,-2.927000000000021,down
41,2022-06-13,223.167,215.737,0.09049465788840788,0.26517718630575776,0.030674285714285716,0.8870342857142857,0.08228857142857143,0.1909325714285714,-7.430000000000007,down
42,2022-06-14,218.287,220.89,0.12075787302362342,0.2916424271788939,0.031189606741573034,0.8818469101123596,0.08697612359550562,0.19519030898876405,2.60299999999998,up
43,2022-06-15,220.917,233.0,0.0982120859746622,0.3037310850283411,0.04077286585365854,0.8763246951219512,0.08291310975609756,0.12959664634146342,12.082999999999998,up
44,2022-06-16,222.737,213.1,0.07818112190597823,0.3202396102365827,0.0429382183908046,0.8852514367816092,0.07180316091954023,0.059643821839080464,-9.637,down
45,2022-06-17,213.433,216.76,0.08756045056185309,0.27976958946979985,0.03870266479663394,0.8883197755960729,0.07297475455820476,0.10624249649368864,3.326999999999998,up
46,2022-06-21,224.603,237.037,0.08225064617455154,0.2594082878828642,0.0375183615819209,0.890704802259887,0.0717542372881356,0.11072274011299435,12.433999999999997,up
47,2022-06-22,234.503,236.087,0.06987780198087835,0.25170883159744545,0.03406789250353606,0.8942899575671853,0.07163083451202264,0.11402800565770863,1.5840000000000032,up
48,2022-06-23,237.905,235.07,0.06308043597429351,0.26581004313702394,0.05240336134453781,0.8862142857142856,0.06138935574229692,0.0073659663865546215,-2.835000000000008,down
49,2022-06-24,237.468,245.707,0.12166040307501576,0.27885496121640485,0.04891690140845071,0.8776140845070423,0.07346619718309859,0.07260295774647887,8.239000000000004,up
50,2022-06-27,249.367,244.92,0.10399329284687431,0.29058024158269946,0.02763904494382022,0.8975182584269663,0.07483707865168539,0.154161797752809,-4.447000000000003,down
51,2022-06-28,244.483,232.663,0.18100042224439872,0.3692362532472354,0.032483916083916084,0.8404951048951048,0.12703356643356642,0.28286825174825175,-11.819999999999993,down
52,2022-06-29,230.5,228.49,0.17765184418755847,0.3168639810165784,0.025545454545454545,0.8690223776223777,0.10543356643356644,0.27053244755244754,-2.009999999999991,down
53,2022-06-30,224.51,224.473,0.10971444371145916,0.2940947829480133,0.026898876404494385,0.8915997191011236,0.08149157303370787,0.1486448033707865,-0.03699999999997772,down
54,2022-07-01,227.0,227.263,0.06044084968624139,0.3093243971488562,0.04186115007012623,0.8863716690042075,0.07173492286115007,0.09823716690042075,0.26300000000000523,up
55,2022-07-05,223.0,233.067,0.12611928931495694,0.29863033536985956,0.04016193181818182,0.8644261363636364,0.09538636363636364,0.13619701704545453,10.067000000000007,up
56,2022-07-06,230.78,231.733,0.08247094913229665,0.2984763964693043,0.026771631205673756,0.8944808510638298,0.07732482269503546,0.13241063829787236,0.953000000000003,up
57,2022-07-07,233.92,244.543,0.07123168854973805,0.2554981725778669,0.02713245997088792,0.9101965065502182,0.06267976710334788,0.10018515283842795,10.623000000000019,up
58,2022-07-08,242.333,250.763,0.07662084393091587,0.28885086329205034,0.03971223021582734,0.8973755395683454,0.06291654676258994,0.051798129496402875,8.430000000000007,up
59,2022-07-11,252.103,234.343,0.11752553914167517,0.25175918930188107,0.033379160636758325,0.8594659913169319,0.10711577424023154,0.2250960926193922,-17.76000000000002,down
60,2022-07-12,236.847,233.07,0.08730700815679807,0.3231906692552701,0.031932773109243695,0.8836162464985995,0.08447619047619048,0.14221204481792718,-3.7770000000000152,down
61,2022-07-13,225.5,237.04,0.07727646126468207,0.28055807237769265,0.03828270042194093,0.876085794655415,0.08561462728551336,0.13286680731364275,11.539999999999992,up
62,2022-07-14,234.897,238.313,0.08841372389371654,0.2878983143970295,0.026810572687224667,0.9040176211453744,0.06919823788546256,0.15485932452276063,3.415999999999997,up
63,2022-07-15,240.0,240.067,0.0586238656178543,0.2633988471126024,0.03480763790664781,0.9026548797736916,0.06254172560113154,0.09233833097595473,0.06700000000000728,up
64,2022-07-18,244.937,240.547,0.06128041718172903,0.2861871452329852,0.040283519553072626,0.8995405027932961,0.0601717877094972,0.07031187150837989,-4.390000000000015,down
65,2022-07-19,245.0,245.53,0.03822597514065211,0.26661035145410145,0.030331460674157304,0.9015491573033708,0.06812640449438202,0.09524171348314607,0.5300000000000011,up
66,2022-07-20,246.783,247.5,0.05408151573917817,0.2936875010190688,0.035867231638418075,0.8977881355932203,0.06636016949152541,0.09319124293785311,0.717000000000013,up
67,2022-07-21,255.107,271.707,0.06774427004212719,0.25610537594680455,0.03341142857142857,0.9010857142857143,0.06551285714285715,0.09846114285714284,16.599999999999994,up
68,2022-07-22,276.22,272.243,0.07347962449044851,0.2500245253143298,0.032555865921787705,0.8957863128491621,0.0716536312849162,0.1302421787709497,-3.9770000000000323,down
69,2022-07-25,272.217,268.433,0.05608909671208354,0.23356819645838678,0.036399707174231334,0.8927613469985358,0.07085212298682285,0.10925051244509516,-3.783999999999992,down
70,2022-07-26,266.513,258.86,0.06929155151719178,0.2733254939421656,0.029627450980392156,0.8918319327731092,0.07856162464985995,0.14830420168067227,-7.652999999999963,down
71,2022-07-27,263.81,274.82,0.08485826376004947,0.2715369665301342,0.029618840579710145,0.8941318840579711,0.0762536231884058,0.1424057971014493,11.009999999999991,up
72,2022-07-28,280.067,280.9,0.11576924927019182,0.2791204729150266,0.027300998573466472,0.8888345221112696,0.08387731811697575,0.1763222539229672,0.83299999999997,up
73,2022-07-29,280.7,297.15,0.11852753356160144,0.3044684359881928,0.0283645390070922,0.8702255319148936,0.10140567375886525,0.21617943262411346,16.44999999999999,up
74,2022-08-01,301.275,297.277,0.11061261199414185,0.2829438328738702,0.019388059701492537,0.9120537313432836,0.06855671641791045,0.17821119402985075,-3.9979999999999905,down
75,2022-08-02,294.003,300.587,0.08333734349812119,0.2884938730973887,0.02289630681818182,0.8885681818181819,0.08853125,0.19717144886363638,6.584000000000003,up
76,2022-08-03,305.0,307.397,0.10001677241176739,0.2714902523002372,0.026501408450704225,0.8963154929577465,0.07719295774647887,0.16573535211267607,2.3969999999999914,up
77,2022-08-04,311.0,308.633,0.1062774778160278,0.27658734932608325,0.03278540772532189,0.8907625178826896,0.07645064377682403,0.14576022889842633,-2.3670000000000186,down
78,2022-08-05,302.67,288.17,0.10493997535813439,0.27542358575309867,0.023073065902578797,0.894230659025788,0.08269627507163324,0.1810054441260745,-14.5,down
79,2022-08-08,295.0,290.423,0.05825610096973734,0.27959739356732366,0.033622377622377624,0.8904209790209789,0.07595384615384616,0.11932391608391607,-4.576999999999998,down
80,2022-08-09,290.293,283.333,0.09912637151942708,0.2703315346754583,0.029611111111111112,0.8944263888888888,0.07596111111111112,0.16124847222222222,-6.9599999999999795,down
81,2022-08-10,297.067,294.357,0.09990239080304016,0.2593673488368294,0.03696223776223776,0.872027972027972,0.0910111888111888,0.15077748251748252,-2.7099999999999795,down
82,2022-08-11,296.513,286.63,0.09094290587933342,0.26568749556862026,0.03370043415340087,0.8811157742402316,0.08518958031837916,0.12847062228654124,-9.882999999999981,down
83,2022-08-12,289.415,300.03,0.08631152970973405,0.2725660958619574,0.033941504178272984,0.9019526462395543,0.06410306406685236,0.10860891364902507,10.614999999999952,up
84,2022-08-15,301.787,309.32,0.07680981669595532,0.26116767495692533,0.02465912305516266,0.8692899575671852,0.10602828854314003,0.22214115983026875,7.5330000000000155,up
85,2022-08-16,311.667,306.563,0.08664847501809428,0.22053283003852545,0.019870778267254037,0.9084199706314244,0.0717136563876652,0.15612716593245227,-5.103999999999985,down
86,2022-08-17,303.397,303.997,0.06336978246639742,0.26159303188322935,0.023128349788434414,0.8970465444287729,0.07979407616361071,0.16479492242595206,0.6000000000000227,up
87,2022-08-18,306.0,302.87,0.060017815556357226,0.20981848745390413,0.032329166666666666,0.8935777777777777,0.07388194444444444,0.13176944444444444,-3.1299999999999955,down
88,2022-08-19,299.0,296.667,0.0880179108568878,0.25351046037429326,0.022595100864553314,0.8973760806916427,0.08003746397694525,0.1749306916426513,-2.333000000000027,down
89,2022-08-22,291.913,289.913,0.049617781436091295,0.24206965208760983,0.02919718309859155,0.9001338028169015,0.07066478873239436,0.13403718309859156,-2.0,down
90,2022-08-23,291.453,296.453,0.06431747340523937,0.23486639073934493,0.032826513911620295,0.9045924713584288,0.06257937806873977,0.09333862520458265,5.0,up
91,2022-08-24,297.5633,297.0967,0.081650116434819,0.24072590330663984,0.024834277620396604,0.9062634560906515,0.06889093484419263,0.11751232294617564,-0.4666000000000281,down
92,2022-08-25,302.36,296.07,0.09219480125383486,0.26763511375690247,0.030217086834733894,0.8932787114845939,0.0764733893557423,0.14332380952380952,-6.2900000000000205,down
93,2022-08-26,297.43,288.09,0.07383803059163059,0.21666681465201465,0.0200528,0.9180912,0.06186080000000001,0.12706576,-9.340000000000032,down
94,2022-08-29,282.83,284.82,0.06520589545135,0.24423529719438808,0.026406993006993007,0.8910685314685315,0.08253006993006994,0.16165594405594405,1.990000000000009,up
95,2022-08-30,287.865,277.7,0.09305481217782806,0.2881256018036441,0.029893333333333334,0.9011066666666666,0.06900148148148148,0.13498237037037036,-10.16500000000002,down
96,2022-08-31,280.62,275.61,0.08191646686906517,0.2634520879271582,0.03597050561797753,0.8984494382022472,0.06557724719101124,0.07459143258426966,-5.009999999999991,down
97,2022-09-01,272.575,277.16,0.07970549209708609,0.2551805303779625,0.03340552325581395,0.8967252906976744,0.06986773255813954,0.10617761627906977,4.585000000000036,up
98,2022-09-02,281.065,270.21,0.05173239306989307,0.25817349945028517,0.05386428571428571,0.8836914285714285,0.062458571428571426,0.028504571428571428,-10.855000000000018,down
99,2022-09-06,272.675,274.42,0.09564479089722822,0.27093233580872855,0.028403899721448467,0.8985403899721449,0.07305710306406685,0.15017298050139277,1.7450000000000045,up
100,2022-09-07,273.1,283.7,0.07981011767259992,0.2908104438339701,0.05491335227272727,0.8620795454545455,0.08301846590909091,0.09353750000000001,10.599999999999966,up
101,2022-09-08,281.3,289.26,0.07105137784840755,0.24124228267934067,0.033258840169731255,0.897913719943423,0.06883875530410183,0.11703408769448373,7.9599999999999795,up
102,2022-09-09,291.67,299.68,0.09314268583681991,0.2663405126517906,0.021455307262569834,0.909372905027933,0.06917458100558659,0.15169748603351954,8.009999999999991,up
103,2022-09-12,300.72,304.42,0.11001093998981568,0.299553276345525,0.0305963687150838,0.8961284916201118,0.07329469273743017,0.13486969273743016,3.6999999999999886,up
104,2022-09-13,292.9,292.13,0.11363081187218535,0.2816488800164617,0.0279255751014885,0.9014194857916102,0.07054939106901219,0.13422814614343706,-0.7699999999999818,down
105,2022-09-14,292.24,302.61,0.07201993573802085,0.26412497510369853,0.02833900709219858,0.9023985815602837,0.0692709219858156,0.12224241134751772,10.370000000000005,up
106,2022-09-15,301.825,303.75,0.06433190333888758,0.2750882369712957,0.03699426934097421,0.8955787965616047,0.06744269340974213,0.0877272206303725,1.9250000000000114,up
107,2022-09-16,299.605,303.35,0.0444644603133492,0.2799032163515497,0.0364562962962963,0.9015422222222224,0.06200888888888889,0.080676,3.7450000000000045,up
108,2022-09-19,300.09,309.07,0.10020362435211665,0.28179708677639953,0.03106030855539972,0.8814586255259468,0.08748246844319775,0.16725568022440393,8.980000000000018,up
109,2022-09-20,306.91,308.73,0.11094604393593015,0.3234067163210126,0.026632743362831855,0.8851238938053098,0.08823451327433629,0.18848244837758113,1.8199999999999932,up
110,2022-09-21,308.29,300.8,0.1126362057663702,0.2763639975589102,0.02879136690647482,0.8953035971223021,0.07592230215827338,0.1575202877697842,-7.490000000000009,down
111,2022-09-22,299.86,288.59,0.12042603376490991,0.2893774327665765,0.029990825688073396,0.8863822629969418,0.08363608562691131,0.16551406727828746,-11.270000000000039,down
112,2022-09-23,283.09,275.33,0.10972099761779994,0.3106376666238585,0.03203197674418605,0.8768779069767443,0.0910813953488372,0.18396947674418604,-7.759999999999991,down
113,2022-09-26,271.83,276.01,0.09757948751780392,0.277570155278791,0.0288577648766328,0.8914310595065312,0.07969956458635703,0.14653381712626995,4.180000000000007,up
114,2022-09-27,283.84,282.94,0.11252226457372483,0.31292919390450474,0.028435139573070606,0.8905566502463055,0.0810016420361248,0.19008571428571427,-0.8999999999999773,down
115,2022-09-28,283.08,287.81,0.10840514186347519,0.2931892278697834,0.029217717717717716,0.8796471471471472,0.09113663663663664,0.22676951951951954,4.730000000000018,up
116,2022-09-29,282.76,268.21,0.14357628209269682,0.3233606998742298,0.022794830371567043,0.9018449111470113,0.07535702746365106,0.17600177705977382,-14.550000000000011,down
117,2022-09-30,266.145,265.25,0.1330015816256361,0.29848439639589414,0.031667170953101356,0.8859500756429652,0.08238426626323753,0.15837065052950078,-0.8949999999999818,down
118,2022-10-03,254.5,242.4,0.08548548905049555,0.29634932770018396,0.03132928679817906,0.889298937784522,0.07936570561456753,0.16411456752655537,-12.099999999999994,down
119,2022-10-04,250.52,249.44,0.0697485578836657,0.20281639776028643,0.05658925979680697,0.886410740203193,0.057005805515239476,-0.054535413642960814,-1.0800000000000125,down
120,2022-10-05,245.01,240.81,0.10490753430023969,0.21992621735362528,0.04497733711048159,0.884600566572238,0.07041218130311615,0.006319830028328612,-4.199999999999989,down
121,2022-10-06,239.44,238.13,0.1616800704105899,0.2955265491122634,0.029825174825174824,0.867772027972028,0.1024013986013986,0.18805426573426573,-1.3100000000000023,down
122,2022-10-07,233.935,223.07,0.11885376648931963,0.275475771802191,0.030855895196506552,0.8863537117903929,0.08278748180494905,0.1599260553129549,-10.865000000000009,down
123,2022-10-10,223.93,222.96,0.11426446918265792,0.2825693771812493,0.03309132420091324,0.9029132420091325,0.06399847792998478,0.13809238964992387,-0.9699999999999989,down
124,2022-10-11,220.945,216.5,0.1126672374315445,0.30006492578134686,0.03639013452914798,0.8783886397608371,0.08524962630792227,0.17329073243647233,-4.444999999999993,down
125,2022-10-12,215.33,217.24,0.07328048411702258,0.24960655272434118,0.04151775147928994,0.8834245562130179,0.07506508875739645,0.10225576923076922,1.9099999999999966,up
126,2022-10-13,208.3,221.72,0.13144276936952132,0.291398282326178,0.02839883551673945,0.8871834061135371,0.0844075691411936,0.18888893740902474,13.419999999999987,up
127,2022-10-14,224.01,204.99,0.09712496726363914,0.24616857455334018,0.03669375,0.894171875,0.0691390625,0.10550062499999999,-19.019999999999982,down
128,2022-10-17,210.04,219.35,0.12729431508220326,0.28139890146660335,0.029742608695652175,0.885824347826087,0.08440695652173913,0.17952347826086956,9.310000000000002,up
129,2022-10-18,229.5,220.19,0.08202386619758222,0.2554757695309055,0.026098187311178248,0.8925845921450151,0.08132779456193354,0.1881049848942598,-9.310000000000002,down
130,2022-10-19,219.8,222.04,0.08009534572929988,0.2870458901440277,0.02554297994269341,0.9105687679083094,0.06389111747851003,0.13541962750716333,2.2399999999999807,up
131,2022-10-20,208.28,207.28,0.07567110554920461,0.20621787837655847,0.030353211009174312,0.9109541284403669,0.058717125382263,0.09888318042813456,-1.0,down
132,2022-10-21,206.415,214.44,0.0645550481000481,0.2564905775705776,0.028941538461538463,0.9064676923076922,0.06458923076923076,0.10316507692307691,8.025000000000006,up
133,2022-10-24,205.82,211.25,0.08983898518533935,0.26983398529592445,0.0451426282051282,0.8889679487179487,0.0658798076923077,0.08008958333333334,5.430000000000007,up
134,2022-10-25,210.1,222.415,0.10314558099895402,0.2903291151235596,0.03228888888888889,0.9045301587301589,0.06316190476190477,0.11204333333333333,12.314999999999998,up
135,2022-10-26,219.4,224.64,0.1178443128478395,0.3079124020281936,0.03339341692789968,0.8772711598746081,0.0893448275862069,0.17612288401253917,5.239999999999981,up
136,2022-10-27,229.77,225.09,0.09339255495991247,0.3066833854592922,0.03862348877374784,0.8826286701208981,0.07875647668393783,0.13906545768566494,-4.680000000000007,down
137,2022-10-28,225.4,228.52,0.04561477953019306,0.268084466852324,0.02769701280227596,0.8913783783783784,0.08094879089615932,0.16186642958748224,3.1200000000000045,up
138,2022-10-31,226.19,227.54,0.09432587160672268,0.264293351860905,0.03440851063829787,0.8870780141843971,0.07841418439716312,0.1351008510638298,1.3499999999999943,up
139,2022-11-01,234.05,227.82,0.10476606469152504,0.2538759271271918,0.02914872521246459,0.8974490084985837,0.0733583569405099,0.14937181303116148,-6.230000000000018,down
140,2022-11-02,226.04,214.98,0.10508578984020206,0.2728778970149623,0.04244169096209913,0.88832944606414,0.06923615160349854,0.09194868804664723,-11.060000000000002,down
141,2022-11-03,211.36,215.31,0.09119385100457574,0.280136540646148,0.04779824561403509,0.8797266081871344,0.07237134502923977,0.07030906432748538,3.9499999999999886,up
142,2022-11-04,222.6,207.47,0.10197679138174116,0.2775373657507804,0.04010760401721664,0.8839770444763271,0.07588091822094692,0.11523012912482065,-15.129999999999995,down
143,2022-11-07,208.65,197.08,0.068368580283353,0.2749627867783171,0.04038484848484848,0.8701333333333333,0.08949545454545454,0.1492740909090909,-11.569999999999993,down
144,2022-11-08,194.02,191.3,0.07874389028895203,0.3131618464982662,0.0434725925925926,0.8768977777777777,0.07961777777777777,0.09732133333333334,-2.719999999999999,down
145,2022-11-09,190.775,177.59,0.06016594258786136,0.22317377921124418,0.04975350140056022,0.8809733893557423,0.06926890756302521,0.0681124649859944,-13.185000000000002,down
146,2022-11-10,189.9,190.72,0.1039118078126102,0.28230441330554085,0.04113803230543319,0.88671953010279,0.0721453744493392,0.12594008810572685,0.8199999999999932,up
147,2022-11-11,186.0,195.97,0.081156548793487,0.27782346515843703,0.03929915730337079,0.8941699438202247,0.06652247191011236,0.11404129213483147,9.969999999999999,up
